name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
WiLD Sour Series: Here Gose Nothin',DESTIHL Brewery,"Illinois, United States",GoseRanked #85,Gose,Ranked #85, 5%,"88Ranked #15,244",88,"Ranked #15,244",3.91 | pDev: 12.53%,3.91,12.53%,160,934,Active,"Feb 03, 2014"
Jammer,Sixpoint Brewery,"New York, United States",GoseRanked #171,Gose,Ranked #171, 4.2%,"80Ranked #26,311",80,"Ranked #26,311",3.54 | pDev: 14.12%,3.54,14.12%,225,864,Active,"Apr 21, 2015"
Gose,Lost Nation Brewing,"Vermont, United States",GoseRanked #43,Gose,Ranked #43, 4.8%,"90Ranked #10,277",90,"Ranked #10,277",4.01 | pDev: 10.47%,4.01,10.47%,125,849,Active,"Jun 04, 2013"
Briney Melon Gose,Anderson Valley Brewing Company,"California, United States",GoseRanked #79,Gose,Ranked #79, 4.2%,"88Ranked #14,733",88,"Ranked #14,733",3.92 | pDev: 9.18%,3.92,9.18%,163,783,Active,"Aug 04, 2015"
Hibiscus Gose,Boulevard Brewing Co.,"Missouri, United States",Gose,Gose,Na, 4.2%,87,87,Na,3.85 | pDev: 11.17%,3.85,11.17%,123,766,Active,"Mar 30, 2013"
Golden Gate Gose,Almanac Beer Co.,"California, United States",Gose,Gose,Na, 5%,84,84,Na,3.74 | pDev: 10.43%,3.74,10.43%,73,659,Active,"Oct 26, 2013"
Original Ritterguts Gose,Ritterguts Gose,Germany,GoseRanked #52,Gose,Ranked #52, 4.7%,"89Ranked #12,224",89,"Ranked #12,224",3.97 | pDev: 9.82%,3.97,9.82%,151,592,Active,"Jul 12, 2003"
Key Lime Pie Gose,Westbrook Brewing Co.,"South Carolina, United States",GoseRanked #7,Gose,Ranked #7, 4%,"94Ranked #2,412",94,"Ranked #2,412",4.23 | pDev: 7.57%,4.23,7.57%,115,548,Active,"Apr 14, 2016"
Two Evil Geyser Gose,Two Roads Brewing Company,"Connecticut, United States",Gose,Gose,Na, 5.5%,88,88,Na,3.95 | pDev: 8.35%,3.95,8.35%,121,524,Active,"Jun 13, 2015"
Más Agave Clásica - Lime,Founders Brewing Company,"Michigan, United States",GoseRanked #18,Gose,Ranked #18, 10%,"92Ranked #5,923",92,"Ranked #5,923",4.11 | pDev: 10.71%,4.11,10.71%,159,484,Active,"Mar 01, 2019"
Samuel Adams Verloren,Boston Beer Company (Samuel Adams),"Massachusetts, United States",Gose,Gose,Na, 6%,79,79,Na,3.45 | pDev: 15.65%,3.45,15.65%,144,418,Active,"Apr 17, 2012"
El Gose,Avery Brewing Company,"Colorado, United States",GoseRanked #167,Gose,Ranked #167, 4.5%,"81Ranked #25,668",81,"Ranked #25,668",3.59 | pDev: 12.26%,3.59,12.26%,101,409,Active,"Apr 10, 2016"
Hose,de Garde Brewing,"Oregon, United States",GoseRanked #2,Gose,Ranked #2, 5%,97Ranked #658,97,Ranked #658,4.38 | pDev: 6.85%,4.38,6.85%,42,399,Active,"Aug 01, 2014"
Mission Gose,Evil Twin Brewing,"New York, United States",Gose,Gose,Na, 4%,92,92,Na,4.12 | pDev: 9.22%,4.12,9.22%,73,389,Active,"Mar 05, 2015"
Super Spruce,Grimm Artisanal Ales,"New York, United States",GoseRanked #10,Gose,Ranked #10, 5%,"93Ranked #3,358",93,"Ranked #3,358",4.19 | pDev: 7.64%,4.19,7.64%,75,330,Active,"Dec 13, 2015"
Prairie Flare,Prairie Artisan Ales,"Oklahoma, United States",GoseRanked #64,Gose,Ranked #64, 5.4%,"88Ranked #13,242",88,"Ranked #13,242",3.95 | pDev: 7.59%,3.95,7.59%,64,314,Active,"Oct 24, 2015"
Old Pro,Union Craft Brewing Company,"Maryland, United States",GoseRanked #77,Gose,Ranked #77, 4.2%,"88Ranked #14,241",88,"Ranked #14,241",3.93 | pDev: 11.7%,3.93,11.7%,56,314,Active,"Aug 11, 2012"
Suburban Beverage,Perennial Artisan Ales,"Missouri, United States",GoseRanked #31,Gose,Ranked #31, 4.2%,"91Ranked #8,126",91,"Ranked #8,126",4.06 | pDev: 6.9%,4.06,6.9%,49,310,Active,"May 21, 2015"
Geisterzug Gose,Freigeist Bierkultur,Germany,GoseRanked #150,Gose,Ranked #150, 5%,"85Ranked #21,327",85,"Ranked #21,327",3.77 | pDev: 9.02%,3.77,9.02%,64,278,Active,"Nov 30, 2012"
Ready Set Gose,Uinta Brewing Company,"Utah, United States",Gose,Gose,Na, 4%,81,81,Na,3.54 | pDev: 12.15%,3.54,12.15%,78,274,Active,"Aug 28, 2015"
The Wind,Lost Nation Brewing,"Vermont, United States",GoseRanked #9,Gose,Ranked #9, 4.8%,"93Ranked #2,968",93,"Ranked #2,968",4.21 | pDev: 7.36%,4.21,7.36%,49,258,Active,"Apr 28, 2015"
Margarita Gose,Cigar City Brewing,"Florida, United States",GoseRanked #54,Gose,Ranked #54, 4.2%,"89Ranked #12,309",89,"Ranked #12,309",3.97 | pDev: 11.34%,3.97,11.34%,50,250,Active,"Mar 03, 2014"
GT Gose,Anderson Valley Brewing Company,"California, United States",GoseRanked #116,Gose,Ranked #116, 4.2%,"87Ranked #18,054",87,"Ranked #18,054",3.85 | pDev: 9.35%,3.85,9.35%,68,244,Active,"Jul 29, 2015"
Schell's Goosetown Gose,August Schell Brewing Company,"Minnesota, United States",Gose,Gose,Na, 5.2%,80,80,Na,3.52 | pDev: 13.92%,3.52,13.92%,57,242,Active,"Apr 05, 2013"
Super Going,Grimm Artisanal Ales,"New York, United States",Gose,Gose,Na, 4.8%,93,93,Na,4.17 | pDev: 6.24%,4.17,6.24%,40,238,Active,"May 31, 2015"
Tropicmost Passionfruit Gose,Wicked Weed Brewing,"North Carolina, United States",Gose,Gose,Na, 4.1%,87,87,Na,3.89 | pDev: 9%,3.89,9%,43,229,Active,"Nov 01, 2015"
Super Eight Super Gose,Dogfish Head Craft Brewery,"Delaware, United States",GoseRanked #153,Gose,Ranked #153, 5.3%,"85Ranked #21,956",85,"Ranked #21,956",3.75 | pDev: 9.87%,3.75,9.87%,70,226,Active,"Nov 20, 2018"
Samuel Adams Got To Gose,Boston Beer Company (Samuel Adams),"Massachusetts, United States",Gose,Gose,Na, 4.8%,79,79,Na,3.45 | pDev: 14.78%,3.45,14.78%,56,215,Active,"Mar 14, 2016"
Harborside,Night Shift Brewing,"Massachusetts, United States",Gose,Gose,Na, 5%,89,89,Na,3.98 | pDev: 11.06%,3.98,11.06%,24,214,Active,"May 23, 2014"
Hitachino Nest Anbai Ale,Kiuchi Brewery,Japan,GoseRanked #93,Gose,Ranked #93, 7%,"87Ranked #15,710",87,"Ranked #15,710",3.9 | pDev: 10%,3.9,10%,49,212,Active,"Dec 04, 2013"
Gose,Rapp Brewing Company,"Florida, United States",Gose,Gose,Na, 4%,92,92,Na,4.15 | pDev: 10.12%,4.15,10.12%,15,211,Active,"Nov 25, 2012"
Samuel Adams 26.2 Brew,Boston Beer Company (Samuel Adams),"Massachusetts, United States",GoseRanked #166,Gose,Ranked #166, 4%,"82Ranked #25,413",82,"Ranked #25,413",3.6 | pDev: 12.5%,3.6,12.5%,49,209,Active,"Apr 08, 2012"
Watermelon Gose,Terrapin Beer Company,"Georgia, United States",GoseRanked #141,Gose,Ranked #141, 4.5%,"85Ranked #20,879",85,"Ranked #20,879",3.78 | pDev: 11.64%,3.78,11.64%,54,199,Active,"Jan 29, 2016"
Nelson Hose,de Garde Brewing,"Oregon, United States",GoseRanked #4,Gose,Ranked #4, 5%,97Ranked #676,97,Ranked #676,4.39 | pDev: 5.47%,4.39,5.47%,20,195,Active,"Oct 08, 2014"
Hors Série Gose,Les Trois Mousquetaires,"Quebec, Canada",Gose,Gose,Na, 3.8%,86,86,Na,3.83 | pDev: 10.97%,3.83,10.97%,47,187,Active,"Sep 04, 2012"
Imperial Cherry Gose,Southern Tier Brewing Company,"New York, United States",Gose,Gose,Na, 8.3%,87,87,Na,3.85 | pDev: 7.79%,3.85,7.79%,44,183,Active,"Jun 30, 2016"
Peach Dodo,Rhinegeist Brewery,"Ohio, United States",GoseRanked #66,Gose,Ranked #66, 4%,"88Ranked #13,308",88,"Ranked #13,308",3.95 | pDev: 7.85%,3.95,7.85%,31,175,Active,"Aug 22, 2015"
Más Agave Clásica - Grapefruit,Founders Brewing Company,"Michigan, United States",GoseRanked #36,Gose,Ranked #36, 9.7%,"90Ranked #9,165",90,"Ranked #9,165",4.04 | pDev: 10.4%,4.04,10.4%,77,171,Active,"Dec 03, 2019"
Framboise Rose Gose,Anderson Valley Brewing Company,"California, United States",GoseRanked #67,Gose,Ranked #67, 4.2%,"88Ranked #13,352",88,"Ranked #13,352",3.95 | pDev: 8.35%,3.95,8.35%,41,169,Active,"Aug 05, 2017"
The Salty Lady,Martin House Brewing Company,"Texas, United States",GoseRanked #135,Gose,Ranked #135, 5.2%,"86Ranked #20,090",86,"Ranked #20,090",3.8 | pDev: 12.89%,3.8,12.89%,23,169,Active,"Jul 24, 2014"
Moneytree$,Stillwater Artisanal Ales,"Washington, United States",Gose,Gose,Na, 4.6%,89,89,Na,3.98 | pDev: 10.3%,3.98,10.3%,25,152,Active,"Nov 14, 2015"
Citrus Jammer,Sixpoint Brewery,"New York, United States",Gose,Gose,Na, 4%,88,88,Na,3.94 | pDev: 9.64%,3.94,9.64%,45,151,Active,"Jan 07, 2018"
Baciami Lipsia (Kiss My Lips),Birrificio Del Ducato,Italy,GoseRanked #22,Gose,Ranked #22, 4.5%,"91Ranked #6,709",91,"Ranked #6,709",4.1 | pDev: 10.49%,4.1,10.49%,15,145,Active,"Jan 08, 2014"
Citra Hose,de Garde Brewing,"Oregon, United States",GoseRanked #3,Gose,Ranked #3, 4%,97Ranked #674,97,Ranked #674,4.4 | pDev: 6.14%,4.4,6.14%,17,141,Active,"Apr 24, 2015"
Cranberry Gose,Long Trail Brewing Co.,"Vermont, United States",GoseRanked #148,Gose,Ranked #148, 5.2%,"85Ranked #21,155",85,"Ranked #21,155",3.77 | pDev: 9.81%,3.77,9.81%,27,137,Active,"May 15, 2016"
Gose To Hollywood,To Øl,Denmark,GoseRanked #57,Gose,Ranked #57, 3.8%,"89Ranked #12,444",89,"Ranked #12,444",3.97 | pDev: 6.8%,3.97,6.8%,43,132,Active,"Aug 20, 2015"
Goses Are Red,The Bruery,"California, United States",GoseRanked #51,Gose,Ranked #51, 5.3%,"89Ranked #11,976",89,"Ranked #11,976",3.98 | pDev: 8.79%,3.98,8.79%,43,131,Active,"Mar 29, 2017"
Gose,Choc Beer Co. / Pete's Place,"Oklahoma, United States",Gose,Gose,Na, 5.5%,88,88,Na,3.91 | pDev: 10.74%,3.91,10.74%,37,126,Active,"Sep 14, 2011"
WiLD Sour Series: Blueberry Gose,DESTIHL Brewery,"Illinois, United States",GoseRanked #86,Gose,Ranked #86, 5.2%,"88Ranked #15,323",88,"Ranked #15,323",3.91 | pDev: 8.18%,3.91,8.18%,32,125,Active,"Feb 24, 2016"
Shade,MadTree Brewing,"Ohio, United States",GoseRanked #164,Gose,Ranked #164, 4.6%,"82Ranked #24,744",82,"Ranked #24,744",3.63 | pDev: 10.74%,3.63,10.74%,30,124,Active,"Jul 15, 2015"
Prophets & Nomads,Collective Arts Brewing,"Ontario, Canada",Gose,Gose,Na, 4.5%,87,87,Na,3.86 | pDev: 10.1%,3.86,10.1%,32,122,Active,"Mar 19, 2017"
King Gose Home,Hoppin' Frog Brewery,"Ohio, United States",Gose,Gose,Na, 6%,84,84,Na,3.73 | pDev: 11.53%,3.73,11.53%,15,120,Active,"Aug 07, 2014"
Salty Kiss,Magic Rock Brewing,"England, United Kingdom",Gose,Gose,Na, 4.1%,83,83,Na,3.68 | pDev: 11.41%,3.68,11.41%,33,119,Active,"Jul 21, 2013"
Ruby's Tears,Marz Community Brewing,"Illinois, United States",GoseRanked #81,Gose,Ranked #81, 6.2%,"88Ranked #14,865",88,"Ranked #14,865",3.92 | pDev: 8.16%,3.92,8.16%,20,115,Active,"Feb 28, 2015"
There Gose The Neighborhood,Against The Grain Brewery & Smokehouse,"Kentucky, United States",Gose,Gose,Na, 4.5%,82,82,Na,3.61 | pDev: 14.96%,3.61,14.96%,17,112,Active,"Jul 26, 2014"
Saint Saltan,Magic Hat Brewing Company,"Vermont, United States",Gose,Gose,Na, 4.6%,74,74,Na,3.17 | pDev: 16.09%,3.17,16.09%,30,109,Active,"Jan 20, 2013"
Veruca Snozzberry Gose,Funky Buddha Brewery,"Florida, United States",Gose,Gose,Na, 5.2%,97,97,Na,4.44 | pDev: 10.14%,4.44,10.14%,11,107,Active,"Dec 21, 2013"
Tequila Barrel Lime Gose,Boulevard Brewing Co.,"Missouri, United States",Gose,Gose,Na, 4.2%,86,86,Na,3.84 | pDev: 9.64%,3.84,9.64%,34,107,Active,"May 13, 2017"
Passion Pool,Mikkeller ApS,Denmark,GoseRanked #24,Gose,Ranked #24, 5%,"91Ranked #6,949",91,"Ranked #6,949",4.1 | pDev: 9.76%,4.1,9.76%,25,102,Active,"Jul 23, 2017"
Geisterzug Gose Rhubarb,Freigeist Bierkultur,Germany,GoseRanked #25,Gose,Ranked #25, 5%,"91Ranked #6,953",91,"Ranked #6,953",4.1 | pDev: 6.34%,4.1,6.34%,21,101,Active,"Nov 26, 2013"
Tanker Truck Sour Series: Persian Lime Gose,Two Roads Brewing Company,"Connecticut, United States",GoseRanked #106,Gose,Ranked #106, 4.5%,"87Ranked #17,061",87,"Ranked #17,061",3.87 | pDev: 8.79%,3.87,8.79%,26,97,Active,"May 04, 2017"
Tanker Truck Sour Series: Passion Fruit Gose,Two Roads Brewing Company,"Connecticut, United States",GoseRanked #26,Gose,Ranked #26, 5.2%,"91Ranked #6,988",91,"Ranked #6,988",4.1 | pDev: 8.78%,4.1,8.78%,28,97,Active,"Apr 08, 2017"
Lemon Cucumber Gose,Westbrook Brewing Co.,"South Carolina, United States",GoseRanked #28,Gose,Ranked #28, 4%,"91Ranked #7,769",91,"Ranked #7,769",4.08 | pDev: 8.33%,4.08,8.33%,31,95,Active,"Jan 15, 2018"
Otra Vez Lime & Blue Agave,Sierra Nevada Brewing Co.,"California, United States",Gose,Gose,Na, 4.9%,85,85,Na,3.78 | pDev: 11.38%,3.78,11.38%,33,95,Active,"Mar 12, 2018"
Wheels Gose ‘Round,Left Hand Brewing Company,"Colorado, United States",GoseRanked #120,Gose,Ranked #120, 4.4%,"86Ranked #18,335",86,"Ranked #18,335",3.84 | pDev: 7.81%,3.84,7.81%,28,94,Active,"Feb 04, 2018"
I Feel The Universe,Finback Brewery,"New York, United States",Gose,Gose,Na, 5%,88,88,Na,3.94 | pDev: 8.38%,3.94,8.38%,18,91,Active,"Jul 16, 2015"
Cry Me A River,Driftwood Brewery,"British Columbia, Canada",GoseRanked #97,Gose,Ranked #97, 5%,"87Ranked #16,232",87,"Ranked #16,232",3.89 | pDev: 8.48%,3.89,8.48%,27,91,Active,"Aug 21, 2013"
Gose Gone Wild World Tour! - Tijuana,Stillwater Artisanal Ales,"Washington, United States",Gose,Gose,Na, 5.2%,90,90,Na,4.05 | pDev: 7.65%,4.05,7.65%,27,90,Active,"Jul 19, 2016"
Gose,Real Ale Brewing Company,"Texas, United States",GoseRanked #136,Gose,Ranked #136, 4.4%,"86Ranked #20,322",86,"Ranked #20,322",3.79 | pDev: 12.14%,3.79,12.14%,22,89,Active,"Jul 11, 2015"
Más Agave Clásica - Prickly Pear,Founders Brewing Company,"Michigan, United States",GoseRanked #82,Gose,Ranked #82, 9.7%,"88Ranked #14,894",88,"Ranked #14,894",3.92 | pDev: 10.97%,3.92,10.97%,43,89,Active,"Jan 05, 2021"
Gose,Hi-Wire Brewing,"North Carolina, United States",Gose,Gose,Na, 4.2%,85,85,Na,3.76 | pDev: 10.11%,3.76,10.11%,19,89,Active,"Mar 19, 2016"
Keypunch,Urban Artifact,"Ohio, United States",GoseRanked #35,Gose,Ranked #35, 4.3%,"90Ranked #9,038",90,"Ranked #9,038",4.05 | pDev: 7.65%,4.05,7.65%,27,88,Active,"Jul 07, 2015"
Best Maid Sour Pickle Beer,Martin House Brewing Company,"Texas, United States",GoseRanked #173,Gose,Ranked #173, 4.7%,"77Ranked #27,392",77,"Ranked #27,392",3.33 | pDev: 29.13%,3.33,29.13%,39,87,Active,"Aug 12, 2019"
Rosé Gosé,Hoof Hearted Brewing,"Ohio, United States",GoseRanked #114,Gose,Ranked #114, 4.2%,"87Ranked #17,902",87,"Ranked #17,902",3.85 | pDev: 12.47%,3.85,12.47%,22,85,Active,"Feb 19, 2016"
Cran-Gose,Devils Backbone Brewing Company,"Virginia, United States",Gose,Gose,Na, 4%,82,82,Na,3.59 | pDev: 12.53%,3.59,12.53%,20,83,Active,"Jun 11, 2015"
Summer Wheat Ale (Gose),Yazoo Brewing Company,"Tennessee, United States",Gose,Gose,Na, 5%,83,83,Na,3.66 | pDev: 13.39%,3.66,13.39%,18,82,Active,"May 30, 2014"
Gose,Rising Tide Brewing Company,"Maine, United States",Gose,Gose,Na, 3.6%,87,87,Na,3.85 | pDev: 8.31%,3.85,8.31%,18,82,Active,"Feb 14, 2015"
Windlass of Erasmus,Nightmare Brewing Company,"New York, United States",GoseRanked #21,Gose,Ranked #21, 6.5%,"91Ranked #6,736",91,"Ranked #6,736",4.11 | pDev: 6.08%,4.11,6.08%,28,81,Active,"Dec 09, 2018"
Alternate World,Kent Falls Brewing Company,"Connecticut, United States",GoseRanked #33,Gose,Ranked #33, 4.6%,"90Ranked #8,751",90,"Ranked #8,751",4.06 | pDev: 6.9%,4.06,6.9%,17,79,Active,"Jul 19, 2015"
Wake Me Up Before You Gose,Strangeways Brewing,"Virginia, United States",Gose,Gose,Na, 4.6%,91,91,Na,4.12 | pDev: 9.47%,4.12,9.47%,3,76,Active,"Jul 22, 2014"
To-Gose,Abita Brewing Co.,"Louisiana, United States",Gose,Gose,Na, 4%,83,83,Na,3.66 | pDev: 9.84%,3.66,9.84%,24,75,Active,"Apr 12, 2017"
Gose,Portsmouth Brewery,"New Hampshire, United States",Gose,Gose,Na, 4%,88,88,Na,3.92 | pDev: 11.22%,3.92,11.22%,36,74,Active,"Jun 11, 2010"
Super You,Grimm Artisanal Ales,"New York, United States",Gose,Gose,Na, 5.3%,92,92,Na,4.15 | pDev: 5.3%,4.15,5.3%,14,73,Active,"Jul 08, 2017"
Limey Gose,Victory Brewing Company - Downingtown,"Pennsylvania, United States",GoseRanked #87,Gose,Ranked #87, 4.7%,"88Ranked #15,397",88,"Ranked #15,397",3.91 | pDev: 9.21%,3.91,9.21%,22,72,Active,"Jul 02, 2016"
Margarita Gose,Westbrook Brewing Co.,"South Carolina, United States",Gose,Gose,Na, 4.5%,95,95,Na,4.34 | pDev: 7.14%,4.34,7.14%,13,71,Active,"Dec 27, 2015"
Samuel Adams Raspberry Lemon Gose,Boston Beer Company (Samuel Adams),"Massachusetts, United States",Gose,Gose,Na, 5%,77,77,Na,3.32 | pDev: 12.65%,3.32,12.65%,26,71,Active,"Apr 09, 2018"
Orange Gose,Crane Brewing Company,"Missouri, United States",Gose,Gose,Na, 4.1%,91,91,Na,4.11 | pDev: 7.06%,4.11,7.06%,14,70,Active,"Dec 07, 2015"
Geisterzug Gose Quinced,Freigeist Bierkultur,Germany,Gose,Gose,Na, 5%,90,90,Na,4.04 | pDev: 6.93%,4.04,6.93%,14,70,Active,"Nov 08, 2013"
Preserved Lemon Gosé,4 Hands Brewing Co.,"Missouri, United States",GoseRanked #69,Gose,Ranked #69, 4%,"88Ranked #13,506",88,"Ranked #13,506",3.95 | pDev: 8.1%,3.95,8.1%,13,69,Active,"Oct 17, 2015"
Tropigose,Captain Lawrence Brewing Co.,"New York, United States",Gose,Gose,Na, 4.5%,85,85,Na,3.74 | pDev: 9.09%,3.74,9.09%,9,68,Active,"Jul 09, 2016"
Super Shine,Grimm Artisanal Ales,"New York, United States",Gose,Gose,Na, 4.7%,91,91,Na,4.09 | pDev: 7.09%,4.09,7.09%,17,68,Active,"May 18, 2017"
Cherry Gose,Anderson Valley Brewing Company,"California, United States",GoseRanked #149,Gose,Ranked #149, 4.2%,"85Ranked #21,203",85,"Ranked #21,203",3.76 | pDev: 9.57%,3.76,9.57%,22,67,Active,"Aug 06, 2018"
Gueuze 100% Lambic,Brasserie Cantillon,Belgium,GueuzeRanked #6,Gueuze,Ranked #6, 5.5%,98Ranked #295,98,Ranked #295,4.45 | pDev: 8.76%,4.45,8.76%,967,"3,990",Active,"Oct 14, 2001"
Oude Geuze,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #8,Gueuze,Ranked #8, 6%,97Ranked #488,97,Ranked #488,4.4 | pDev: 7.95%,4.4,7.95%,822,"3,089",Active,"Sep 27, 2002"
Oude Gueuze Cuvée René,Brouwerij Lindemans,Belgium,GueuzeRanked #35,Gueuze,Ranked #35, 6%,"91Ranked #6,150",91,"Ranked #6,150",4.1 | pDev: 10.98%,4.1,10.98%,960,"2,271",Active,"Sep 18, 2002"
Oude Gueuze Tilquin à L'Ancienne,Gueuzerie Tilquin,Belgium,GueuzeRanked #11,Gueuze,Ranked #11, 6.4%,96Ranked #868,96,Ranked #868,4.34 | pDev: 8.29%,4.34,8.29%,415,"2,172",Active,"Jul 05, 2011"
Duck Duck Gooze,The Lost Abbey,"California, United States",GueuzeRanked #1,Gueuze,Ranked #1, 7%,100Ranked #47,100,Ranked #47,4.62 | pDev: 6.93%,4.62,6.93%,307,"1,993",Active,"Jul 13, 2009"
Rueuze,The Bruery,"California, United States",GueuzeRanked #30,Gueuze,Ranked #30, 5.6%,"93Ranked #3,190",93,"Ranked #3,190",4.19 | pDev: 8.35%,4.19,8.35%,196,"1,500",Active,"Nov 10, 2012"
Oude Gueuze,Hanssens Artisanaal bvba,Belgium,GueuzeRanked #20,Gueuze,Ranked #20, 6%,"95Ranked #1,815",95,"Ranked #1,815",4.26 | pDev: 9.86%,4.26,9.86%,539,"1,404",Active,"Oct 21, 2001"
Lou Pepe - Gueuze,Brasserie Cantillon,Belgium,GueuzeRanked #3,Gueuze,Ranked #3, 5%,100Ranked #161,100,Ranked #161,4.51 | pDev: 7.32%,4.51,7.32%,218,"1,272",Active,"Dec 01, 2003"
Girardin Gueuze 1882 (Black Label),Brouwerij Girardin,Belgium,GueuzeRanked #18,Gueuze,Ranked #18, 5%,"95Ranked #1,401",95,"Ranked #1,401",4.29 | pDev: 9.32%,4.29,9.32%,581,"1,259",Active,"Sep 28, 2002"
Boon Oude Geuze Mariage Parfait,Brouwerij Boon,Belgium,GueuzeRanked #34,Gueuze,Ranked #34, 8%,"92Ranked #5,063",92,"Ranked #5,063",4.13 | pDev: 10.17%,4.13,10.17%,420,"1,221",Active,"Aug 08, 2002"
Oude Geuze Golden Blend,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #4,Gueuze,Ranked #4, 6.7%,99Ranked #184,99,Ranked #184,4.5 | pDev: 6.67%,4.5,6.67%,213,"1,208",Active,"Mar 14, 2012"
St. Louis Gueuze Fond Tradition,Brouwerij Van Honsebrouck N.V.,Belgium,GueuzeRanked #46,Gueuze,Ranked #46, 5%,"87Ranked #15,690",87,"Ranked #15,690",3.9 | pDev: 10.77%,3.9,10.77%,363,"1,071",Active,"Aug 03, 2002"
Oud Beersel Oude Geuze Vieille,Brouwerij Oud Beersel,Belgium,GueuzeRanked #38,Gueuze,Ranked #38, 6%,"90Ranked #8,411",90,"Ranked #8,411",4.05 | pDev: 10.37%,4.05,10.37%,479,"1,060",Active,"Mar 21, 2002"
Oude Geuze Boon,Brouwerij Boon,Belgium,GueuzeRanked #40,Gueuze,Ranked #40, 7%,"89Ranked #12,206",89,"Ranked #12,206",3.97 | pDev: 11.34%,3.97,11.34%,327,899,Active,"Mar 16, 2005"
Oude Geuze Vintage,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #2,Gueuze,Ranked #2, 6%,100Ranked #76,100,Ranked #76,4.58 | pDev: 8.08%,4.58,8.08%,149,886,Active,"May 14, 2006"
Oude Geuze Cuvée Armand & Gaston,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #5,Gueuze,Ranked #5, 6.5%,99Ranked #189,99,Ranked #189,4.5 | pDev: 5.78%,4.5,5.78%,155,766,Active,"Jun 11, 2016"
50°N-4°E (Cognac Barrel Aged),Brasserie Cantillon,Belgium,GueuzeRanked #9,Gueuze,Ranked #9, 7%,97Ranked #642,97,Ranked #642,4.38 | pDev: 7.76%,4.38,7.76%,119,483,Active,"Jan 02, 2008"
Gueuze Tilquin (Draught Version),Gueuzerie Tilquin,Belgium,GueuzeRanked #16,Gueuze,Ranked #16, 5.3%,"96Ranked #1,240",96,"Ranked #1,240",4.31 | pDev: 7.66%,4.31,7.66%,97,449,Active,"Jul 18, 2011"
Doesjel,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #36,Gueuze,Ranked #36, 6%,"91Ranked #6,773",91,"Ranked #6,773",4.09 | pDev: 11%,4.09,11%,170,420,Active,"Oct 26, 2007"
Oude (Gueuze Tilquin)²,Gueuzerie Tilquin,Belgium,GueuzeRanked #7,Gueuze,Ranked #7, 7.6%,98Ranked #407,98,Ranked #407,4.43 | pDev: 6.32%,4.43,6.32%,54,345,Active,"Oct 08, 2014"
Gueuze,Brouwerij Lindemans,Belgium,GueuzeRanked #50,Gueuze,Ranked #50, 5%,"82Ranked #25,324",82,"Ranked #25,324",3.61 | pDev: 13.85%,3.61,13.85%,187,344,Active,"May 03, 2002"
Golden Doesjel,Brouwerij 3 Fonteinen,Belgium,GueuzeRanked #32,Gueuze,Ranked #32, 6%,"92Ranked #4,890",92,"Ranked #4,890",4.14 | pDev: 7.25%,4.14,7.25%,47,303,Active,"Dec 19, 2013"
Mort Subite Gueuze,Brouwerij Mort Subite,Belgium,GueuzeRanked #51,Gueuze,Ranked #51, 4.5%,"79Ranked #26,810",79,"Ranked #26,810",3.47 | pDev: 15.56%,3.47,15.56%,133,250,Active,"Oct 20, 2001"
Oude Geuze De Cam,De Cam Geuzestekerij,Belgium,GueuzeRanked #13,Gueuze,Ranked #13, 5.5%,"96Ranked #1,091",96,"Ranked #1,091",4.33 | pDev: 6.93%,4.33,6.93%,99,246,Active,"Aug 20, 2002"
Oude Geuze Boon Black Label,Brouwerij Boon,Belgium,GueuzeRanked #27,Gueuze,Ranked #27, 7%,"94Ranked #2,824",94,"Ranked #2,824",4.22 | pDev: 9%,4.22,9%,65,198,Active,"Nov 20, 2015"
SPON - Méthode Traditionelle,Jester King Brewery,"Texas, United States",GueuzeRanked #12,Gueuze,Ranked #12, 5.8%,"96Ranked #1,077",96,"Ranked #1,077",4.34 | pDev: 6.22%,4.34,6.22%,31,167,Active,"Oct 09, 2016"
St. Louis Premium Gueuze,Brouwerij Van Honsebrouck N.V.,Belgium,GueuzeRanked #52,Gueuze,Ranked #52, 4.5%,"76Ranked #27,719",76,"Ranked #27,719",3.28 | pDev: 19.21%,3.28,19.21%,72,161,Active,"Jun 04, 2003"
Winter Gueuze,Brouwerij De Troch,Belgium,GueuzeRanked #54,Gueuze,Ranked #54, 5.5%,"73Ranked #28,085",73,"Ranked #28,085",3.1 | pDev: 24.84%,3.1,24.84%,65,124,Active,"Apr 13, 2005"
De Troch Oude Gueuze,Brouwerij De Troch,Belgium,GueuzeRanked #37,Gueuze,Ranked #37, 5.5%,"91Ranked #7,657",91,"Ranked #7,657",4.08 | pDev: 8.09%,4.08,8.09%,31,119,Active,"Jul 15, 2010"
Belle Vue Gueuze,Brasserie Belle-Vue,Belgium,GueuzeRanked #53,Gueuze,Ranked #53, 5.5%,"73Ranked #27,989",73,"Ranked #27,989",3.14 | pDev: 21.02%,3.14,21.02%,56,118,Active,"Aug 08, 2002"
